LOG: northing, easting, depth, azimith, elevation, range, Local depth
-5, -42, -2, 40, -20,4,13
-3, -41, -2, 40, -20,4,13
-5, -41, -2, 40, -19,4,13
-4, -42, -1, 40, -20,4,13
-4, -42, -1, 40, -19,4,13
-6, -41, -1, 41, -19,4,13
-5, -41, -1, 40, -20,4,13
-10, -46, -3, 43, -19,5,13
-7, -52, -3, 43, -16,5,13
6, -65, 0, 27, -12,6,13
